index	bin	contig
1351	bin.2.fa	>NODE_4605_length_3315_cov_5.506135
1352	bin.2.fa	>NODE_4609_length_3313_cov_5.780847
1353	bin.2.fa	>NODE_4673_length_3285_cov_5.779257
1354	bin.2.fa	>NODE_4700_length_3273_cov_5.514605
1355	bin.2.fa	>NODE_4715_length_3267_cov_8.010897
1356	bin.2.fa	>NODE_4728_length_3263_cov_6.290212
1357	bin.2.fa	>NODE_4744_length_3250_cov_7.890767
1358	bin.2.fa	>NODE_4776_length_3234_cov_6.541680
1359	bin.2.fa	>NODE_4809_length_3217_cov_6.587603
1360	bin.2.fa	>NODE_4853_length_3197_cov_6.017187
1361	bin.2.fa	>NODE_4927_length_3170_cov_7.120385
1362	bin.2.fa	>NODE_4954_length_3158_cov_8.091524
1363	bin.2.fa	>NODE_4958_length_3156_cov_8.011932
1364	bin.2.fa	>NODE_5014_length_3137_cov_6.695328
1365	bin.2.fa	>NODE_5075_length_3111_cov_6.231348
1366	bin.2.fa	>NODE_5078_length_3108_cov_7.797249
1367	bin.2.fa	>NODE_5186_length_3066_cov_5.889073
1368	bin.2.fa	>NODE_5198_length_3063_cov_6.104056
1369	bin.2.fa	>NODE_5230_length_3052_cov_6.962629
1370	bin.2.fa	>NODE_5262_length_3041_cov_6.856664
1371	bin.2.fa	>NODE_5290_length_3032_cov_6.389990
1372	bin.2.fa	>NODE_5357_length_3007_cov_6.485434
1373	bin.2.fa	>NODE_5362_length_3005_cov_7.109153
1374	bin.2.fa	>NODE_5363_length_3005_cov_6.209492
1375	bin.2.fa	>NODE_5371_length_3001_cov_6.381534
1376	bin.2.fa	>NODE_5380_length_2997_cov_7.563562
1377	bin.2.fa	>NODE_5439_length_2980_cov_8.930598
1378	bin.2.fa	>NODE_5491_length_2964_cov_5.911997
1379	bin.2.fa	>NODE_5606_length_2927_cov_6.900418
1380	bin.2.fa	>NODE_5646_length_2911_cov_8.017857
1381	bin.2.fa	>NODE_5653_length_2909_cov_4.775753
1382	bin.2.fa	>NODE_5717_length_2888_cov_8.050830
1383	bin.2.fa	>NODE_5754_length_2876_cov_8.277207
1384	bin.2.fa	>NODE_5768_length_2872_cov_6.714590
1385	bin.2.fa	>NODE_5845_length_2847_cov_8.467407
1386	bin.2.fa	>NODE_5874_length_2840_cov_6.985637
1387	bin.2.fa	>NODE_5876_length_2837_cov_7.762401
1388	bin.2.fa	>NODE_5924_length_2824_cov_7.370531
1389	bin.2.fa	>NODE_6018_length_2799_cov_6.741254
1390	bin.2.fa	>NODE_6143_length_2763_cov_6.329394
1391	bin.2.fa	>NODE_6166_length_2756_cov_7.105887
1392	bin.2.fa	>NODE_6239_length_2737_cov_6.634228
1393	bin.2.fa	>NODE_6313_length_2718_cov_5.698085
1394	bin.2.fa	>NODE_6335_length_2713_cov_7.795335
1395	bin.2.fa	>NODE_6381_length_2700_cov_6.534594
1396	bin.2.fa	>NODE_6425_length_2687_cov_6.778116
1397	bin.2.fa	>NODE_6427_length_2687_cov_6.117021
1398	bin.2.fa	>NODE_6467_length_2677_cov_5.744470
1399	bin.2.fa	>NODE_6500_length_2670_cov_6.583556
1400	bin.2.fa	>NODE_6580_length_2646_cov_5.162486
1401	bin.2.fa	>NODE_6687_length_2618_cov_8.066329
1402	bin.2.fa	>NODE_6709_length_2614_cov_8.835873
1403	bin.2.fa	>NODE_6743_length_2605_cov_7.075294
1404	bin.2.fa	>NODE_6761_length_2601_cov_7.333857
1405	bin.2.fa	>NODE_6801_length_2592_cov_5.308632
1406	bin.2.fa	>NODE_6850_length_2577_cov_6.135210
1407	bin.2.fa	>NODE_6871_length_2573_cov_7.191422
1408	bin.2.fa	>NODE_6872_length_2573_cov_6.371724
1409	bin.2.fa	>NODE_6901_length_2568_cov_5.670911
1410	bin.2.fa	>NODE_7006_length_2544_cov_5.664122
1411	bin.2.fa	>NODE_7219_length_2503_cov_7.196487
1412	bin.2.fa	>NODE_7235_length_2500_cov_5.393865
1413	bin.2.fa	>NODE_7330_length_2478_cov_5.279818
1414	bin.2.fa	>NODE_7522_length_2441_cov_5.563286
1415	bin.2.fa	>NODE_7534_length_2439_cov_5.662332
1416	bin.2.fa	>NODE_7536_length_2438_cov_8.216953
1417	bin.2.fa	>NODE_7589_length_2428_cov_6.362410
1418	bin.2.fa	>NODE_7602_length_2426_cov_4.450865
1419	bin.2.fa	>NODE_7627_length_2421_cov_6.071006
1420	bin.2.fa	>NODE_7667_length_2413_cov_7.817642
1421	bin.2.fa	>NODE_7699_length_2407_cov_6.242347
1422	bin.2.fa	>NODE_7703_length_2406_cov_9.092301
1423	bin.2.fa	>NODE_7793_length_2388_cov_5.957994
1424	bin.2.fa	>NODE_7821_length_2382_cov_6.171036
1425	bin.2.fa	>NODE_7831_length_2380_cov_7.714409
1426	bin.2.fa	>NODE_7884_length_2370_cov_7.004752
1427	bin.2.fa	>NODE_7900_length_2366_cov_6.845089
1428	bin.2.fa	>NODE_7923_length_2364_cov_7.365526
1429	bin.2.fa	>NODE_7924_length_2364_cov_6.054569
1430	bin.2.fa	>NODE_7967_length_2356_cov_5.902651
1431	bin.2.fa	>NODE_7971_length_2355_cov_5.084348
1432	bin.2.fa	>NODE_8049_length_2340_cov_7.604376
1433	bin.2.fa	>NODE_8058_length_2339_cov_6.739492
1434	bin.2.fa	>NODE_8057_length_2339_cov_7.006130
1435	bin.2.fa	>NODE_8185_length_2317_cov_6.510168
1436	bin.2.fa	>NODE_8188_length_2316_cov_8.175144
1437	bin.2.fa	>NODE_8223_length_2312_cov_6.346921
1438	bin.2.fa	>NODE_8227_length_2311_cov_6.100177
1439	bin.2.fa	>NODE_8231_length_2310_cov_6.650998
1440	bin.2.fa	>NODE_8300_length_2299_cov_5.855169
1441	bin.2.fa	>NODE_8497_length_2264_cov_7.319602
1442	bin.2.fa	>NODE_8557_length_2254_cov_6.689859
1443	bin.2.fa	>NODE_8582_length_2250_cov_5.217768
1444	bin.2.fa	>NODE_8602_length_2247_cov_6.492245
1445	bin.2.fa	>NODE_8679_length_2237_cov_6.857470
1446	bin.2.fa	>NODE_8696_length_2235_cov_5.553211
1447	bin.2.fa	>NODE_8761_length_2224_cov_9.788382
1448	bin.2.fa	>NODE_8763_length_2224_cov_5.845551
1449	bin.2.fa	>NODE_8893_length_2205_cov_7.774419
1450	bin.2.fa	>NODE_8895_length_2205_cov_6.635814
1451	bin.2.fa	>NODE_9053_length_2185_cov_5.802817
1452	bin.2.fa	>NODE_9140_length_2173_cov_6.771483
1453	bin.2.fa	>NODE_9211_length_2164_cov_5.878615
1454	bin.2.fa	>NODE_9277_length_2156_cov_7.731080
1455	bin.2.fa	>NODE_9329_length_2149_cov_5.354346
1456	bin.2.fa	>NODE_9342_length_2148_cov_7.006211
1457	bin.2.fa	>NODE_9492_length_2130_cov_6.272289
1458	bin.2.fa	>NODE_9533_length_2124_cov_4.358144
1459	bin.2.fa	>NODE_9627_length_2113_cov_3.655977
1460	bin.2.fa	>NODE_9722_length_2104_cov_6.515373
1461	bin.2.fa	>NODE_9988_length_2071_cov_6.228671
1462	bin.2.fa	>NODE_10002_length_2070_cov_6.672457
1463	bin.2.fa	>NODE_10210_length_2047_cov_3.195281
1464	bin.2.fa	>NODE_10253_length_2041_cov_4.677744
1465	bin.2.fa	>NODE_10259_length_2040_cov_4.673552
1466	bin.2.fa	>NODE_10321_length_2033_cov_8.387765
1467	bin.2.fa	>NODE_10357_length_2030_cov_8.155949
1468	bin.2.fa	>NODE_10520_length_2014_cov_7.363961
1469	bin.2.fa	>NODE_10538_length_2012_cov_5.786408
1470	bin.2.fa	>NODE_10612_length_2003_cov_5.801335
1471	bin.2.fa	>NODE_10611_length_2003_cov_6.146817
1472	bin.2.fa	>NODE_10654_length_1999_cov_6.320473
1473	bin.2.fa	>NODE_10707_length_1993_cov_6.046440
1474	bin.2.fa	>NODE_10714_length_1992_cov_6.675787
1475	bin.2.fa	>NODE_10721_length_1991_cov_7.653409
1476	bin.2.fa	>NODE_10739_length_1990_cov_4.032041
1477	bin.2.fa	>NODE_10844_length_1978_cov_4.653666
1478	bin.2.fa	>NODE_10862_length_1976_cov_7.008850
1479	bin.2.fa	>NODE_10901_length_1972_cov_6.495566
1480	bin.2.fa	>NODE_10925_length_1969_cov_5.520376
1481	bin.2.fa	>NODE_10963_length_1965_cov_7.023037
1482	bin.2.fa	>NODE_11191_length_1943_cov_4.869703
1483	bin.2.fa	>k141_610658_length_1933_cov_10.0000
1484	bin.2.fa	>NODE_11323_length_1931_cov_6.364606
1485	bin.2.fa	>NODE_11400_length_1924_cov_4.209738
1486	bin.2.fa	>NODE_11733_length_1892_cov_4.366358
1487	bin.2.fa	>NODE_11888_length_1877_cov_4.985181
1488	bin.2.fa	>NODE_11884_length_1877_cov_7.319429
1489	bin.2.fa	>NODE_12067_length_1863_cov_6.235066
1490	bin.2.fa	>NODE_12162_length_1856_cov_5.263742
1491	bin.2.fa	>NODE_12345_length_1842_cov_5.803581
1492	bin.2.fa	>NODE_12361_length_1841_cov_5.381299
1493	bin.2.fa	>NODE_12453_length_1834_cov_6.580101
1494	bin.2.fa	>NODE_12837_length_1802_cov_9.654837
1495	bin.2.fa	>NODE_12878_length_1800_cov_4.046991
1496	bin.2.fa	>NODE_12867_length_1800_cov_8.679083
1497	bin.2.fa	>k141_542609_length_1789_cov_6.0000
1498	bin.2.fa	>NODE_13226_length_1775_cov_8.055814
1499	bin.2.fa	>NODE_13264_length_1772_cov_9.403611
1500	bin.2.fa	>NODE_13367_length_1765_cov_5.497076
1501	bin.2.fa	>NODE_13471_length_1757_cov_5.006463
1502	bin.2.fa	>NODE_13527_length_1753_cov_6.170200
1503	bin.2.fa	>NODE_13713_length_1741_cov_5.694543
1504	bin.2.fa	>NODE_13853_length_1731_cov_4.973150
1505	bin.2.fa	>NODE_13896_length_1728_cov_4.685595
1506	bin.2.fa	>NODE_14041_length_1719_cov_4.673077
1507	bin.2.fa	>NODE_14243_length_1707_cov_5.884383
1508	bin.2.fa	>NODE_14278_length_1705_cov_6.152121
1509	bin.2.fa	>NODE_14542_length_1689_cov_3.832313
1510	bin.2.fa	>NODE_14665_length_1682_cov_4.186847
1511	bin.2.fa	>NODE_14693_length_1679_cov_6.526478
1512	bin.2.fa	>NODE_14719_length_1678_cov_3.763401
1513	bin.2.fa	>NODE_14895_length_1668_cov_8.628642
1514	bin.2.fa	>NODE_15111_length_1655_cov_7.371250
1515	bin.2.fa	>NODE_15167_length_1652_cov_6.175329
1516	bin.2.fa	>NODE_15485_length_1636_cov_4.588235
1517	bin.2.fa	>NODE_15522_length_1634_cov_6.507283
1518	bin.2.fa	>NODE_15686_length_1625_cov_6.825478
1519	bin.2.fa	>NODE_15881_length_1614_cov_8.684413
1520	bin.2.fa	>NODE_15942_length_1611_cov_9.329692
1521	bin.2.fa	>NODE_15980_length_1609_cov_8.545689
1522	bin.2.fa	>NODE_16038_length_1606_cov_5.725338
1523	bin.2.fa	>NODE_16113_length_1602_cov_5.009050
1524	bin.2.fa	>NODE_16185_length_1599_cov_5.141839
1525	bin.2.fa	>NODE_16459_length_1587_cov_3.896867
1526	bin.2.fa	>NODE_16478_length_1586_cov_4.747877
1527	bin.2.fa	>NODE_16510_length_1584_cov_5.939830
1528	bin.2.fa	>NODE_16571_length_1581_cov_6.118611
1529	bin.2.fa	>NODE_16645_length_1577_cov_7.117608
1530	bin.2.fa	>k141_161538_length_1571_cov_12.0000
1531	bin.2.fa	>NODE_16786_length_1570_cov_5.266667
1532	bin.2.fa	>k141_514766_length_1558_cov_9.0000
1533	bin.2.fa	>NODE_17237_length_1548_cov_5.242465
1534	bin.2.fa	>NODE_17284_length_1546_cov_3.272300
1535	bin.2.fa	>NODE_17997_length_1516_cov_4.500342
1536	bin.2.fa	>NODE_18177_length_1508_cov_7.125258
1537	bin.2.fa	>k141_580281_length_1502_cov_7.0000
1538	bin.3.fa	>NODE_6_length_143066_cov_50.371503
1539	bin.3.fa	>NODE_9_length_118382_cov_53.761897
1540	bin.3.fa	>NODE_47_length_64059_cov_52.425333
1541	bin.3.fa	>NODE_50_length_62068_cov_54.693903
1542	bin.3.fa	>NODE_60_length_55079_cov_58.790055
1543	bin.3.fa	>NODE_62_length_53542_cov_57.204330
1544	bin.3.fa	>NODE_74_length_49702_cov_60.344432
1545	bin.3.fa	>NODE_85_length_46832_cov_67.825213
1546	bin.3.fa	>NODE_88_length_45272_cov_54.320875
1547	bin.3.fa	>NODE_97_length_42992_cov_50.261406
1548	bin.3.fa	>NODE_102_length_41728_cov_53.509467
1549	bin.3.fa	>NODE_104_length_41109_cov_51.475715
1550	bin.3.fa	>NODE_105_length_39952_cov_71.547936
1551	bin.3.fa	>NODE_112_length_38798_cov_63.052603
1552	bin.3.fa	>NODE_119_length_37918_cov_65.941922
1553	bin.3.fa	>NODE_123_length_37547_cov_67.372133
1554	bin.3.fa	>NODE_127_length_36223_cov_51.168630
1555	bin.3.fa	>NODE_128_length_36171_cov_54.484771
1556	bin.3.fa	>NODE_131_length_36046_cov_54.367731
1557	bin.3.fa	>NODE_146_length_33672_cov_55.655740
1558	bin.3.fa	>NODE_176_length_29924_cov_61.109645
1559	bin.3.fa	>NODE_189_length_28117_cov_73.424097
1560	bin.3.fa	>NODE_246_length_23429_cov_52.880423
1561	bin.3.fa	>NODE_256_length_22828_cov_55.833926
1562	bin.3.fa	>NODE_273_length_22101_cov_65.964438
1563	bin.3.fa	>NODE_348_length_18777_cov_66.053360
1564	bin.3.fa	>NODE_367_length_18237_cov_66.316027
1565	bin.3.fa	>NODE_373_length_18101_cov_60.144630
1566	bin.3.fa	>NODE_381_length_17822_cov_53.849327
1567	bin.3.fa	>NODE_395_length_17365_cov_66.997285
1568	bin.3.fa	>NODE_426_length_16711_cov_56.128362
1569	bin.3.fa	>NODE_472_length_15426_cov_60.357231
1570	bin.3.fa	>NODE_489_length_15088_cov_58.030333
1571	bin.3.fa	>NODE_528_length_14207_cov_67.418739
1572	bin.3.fa	>NODE_598_length_13089_cov_59.264923
1573	bin.3.fa	>NODE_602_length_13006_cov_57.438036
1574	bin.3.fa	>NODE_652_length_12394_cov_51.824783
1575	bin.3.fa	>NODE_677_length_12043_cov_70.123040
1576	bin.3.fa	>NODE_684_length_11963_cov_54.569953
1577	bin.3.fa	>NODE_697_length_11812_cov_68.146381
1578	bin.3.fa	>NODE_731_length_11482_cov_50.200053
1579	bin.3.fa	>NODE_742_length_11331_cov_72.880365
1580	bin.3.fa	>NODE_839_length_10417_cov_66.575951
1581	bin.3.fa	>NODE_887_length_10048_cov_49.022015
1582	bin.3.fa	>NODE_925_length_9672_cov_56.907040
1583	bin.3.fa	>NODE_967_length_9387_cov_58.316224
1584	bin.3.fa	>NODE_1058_length_8827_cov_54.893411
1585	bin.3.fa	>NODE_1076_length_8747_cov_53.333180
1586	bin.3.fa	>NODE_1153_length_8358_cov_53.559798
1587	bin.3.fa	>NODE_1211_length_8063_cov_50.891484
1588	bin.3.fa	>NODE_1233_length_7961_cov_56.399190
1589	bin.3.fa	>NODE_1373_length_7419_cov_68.190114
1590	bin.3.fa	>NODE_1454_length_7147_cov_68.808517
1591	bin.3.fa	>NODE_1484_length_7053_cov_60.635467
1592	bin.3.fa	>NODE_1800_length_6206_cov_49.727036
1593	bin.3.fa	>NODE_1957_length_5816_cov_61.859399
1594	bin.3.fa	>NODE_2055_length_5636_cov_49.860778
1595	bin.3.fa	>NODE_2185_length_5425_cov_64.864804
1596	bin.3.fa	>NODE_2464_length_5016_cov_49.935094
1597	bin.3.fa	>NODE_2496_length_4981_cov_52.844296
1598	bin.3.fa	>NODE_2566_length_4895_cov_50.837603
1599	bin.3.fa	>NODE_2626_length_4825_cov_65.830818
1600	bin.3.fa	>NODE_2761_length_4683_cov_67.094425
1601	bin.3.fa	>NODE_2842_length_4600_cov_37.066007
1602	bin.3.fa	>NODE_2912_length_4520_cov_71.397760
1603	bin.3.fa	>NODE_2916_length_4517_cov_63.927835
1604	bin.3.fa	>NODE_3224_length_4202_cov_71.395949
1605	bin.3.fa	>NODE_3250_length_4183_cov_53.570252
1606	bin.3.fa	>NODE_3341_length_4109_cov_57.992847
1607	bin.3.fa	>NODE_3519_length_3991_cov_68.025661
1608	bin.3.fa	>NODE_3721_length_3837_cov_43.411687
1609	bin.3.fa	>NODE_4555_length_3339_cov_66.939708
1610	bin.3.fa	>NODE_4804_length_3219_cov_52.479140
1611	bin.3.fa	>NODE_6848_length_2577_cov_45.421491
1612	bin.3.fa	>NODE_6926_length_2562_cov_53.820503
1613	bin.3.fa	>NODE_7512_length_2442_cov_65.227901
1614	bin.3.fa	>NODE_8496_length_2264_cov_55.528293
1615	bin.3.fa	>NODE_9949_length_2076_cov_67.770905
1616	bin.3.fa	>k141_455363_length_2027_cov_26.5122
1617	bin.3.fa	>NODE_10997_length_1961_cov_66.657922
1618	bin.3.fa	>NODE_12265_length_1847_cov_46.874442
1619	bin.3.fa	>NODE_13261_length_1772_cov_65.772860
1620	bin.3.fa	>NODE_13278_length_1771_cov_53.486014
1621	bin.3.fa	>NODE_15369_length_1641_cov_48.414880
1622	bin.3.fa	>NODE_15810_length_1617_cov_57.663252
1623	bin.4.fa	>NODE_4_length_158203_cov_19.640065
1624	bin.4.fa	>NODE_14_length_106503_cov_19.900468
1625	bin.4.fa	>NODE_25_length_83584_cov_20.388943
1626	bin.4.fa	>NODE_36_length_71255_cov_19.857739
1627	bin.4.fa	>NODE_37_length_69922_cov_20.036169
1628	bin.4.fa	>NODE_45_length_65303_cov_21.245341
1629	bin.4.fa	>NODE_53_length_60351_cov_21.540766
1630	bin.4.fa	>NODE_56_length_59860_cov_19.208695
1631	bin.4.fa	>NODE_73_length_49930_cov_21.956692
1632	bin.4.fa	>NODE_77_length_49347_cov_18.417228
1633	bin.4.fa	>NODE_79_length_48360_cov_19.629955
1634	bin.4.fa	>NODE_84_length_47096_cov_17.275249
1635	bin.4.fa	>NODE_89_length_45219_cov_18.699163
1636	bin.4.fa	>NODE_133_length_35775_cov_20.557979
1637	bin.4.fa	>NODE_151_length_32843_cov_17.262200
1638	bin.4.fa	>NODE_162_length_31597_cov_17.581162
1639	bin.4.fa	>NODE_168_length_30659_cov_20.973696
1640	bin.4.fa	>NODE_298_length_21345_cov_17.674589
1641	bin.4.fa	>NODE_548_length_13857_cov_20.561513
1642	bin.4.fa	>NODE_577_length_13414_cov_22.596377
1643	bin.4.fa	>NODE_805_length_10713_cov_13.888534
1644	bin.4.fa	>NODE_956_length_9463_cov_16.694515
1645	bin.4.fa	>NODE_959_length_9452_cov_15.251144
1646	bin.4.fa	>NODE_1020_length_9055_cov_18.988333
1647	bin.4.fa	>NODE_1034_length_8989_cov_14.000112
1648	bin.4.fa	>NODE_1069_length_8781_cov_18.779853
1649	bin.4.fa	>NODE_1277_length_7797_cov_17.897830
1650	bin.4.fa	>NODE_1733_length_6345_cov_20.309062
1651	bin.4.fa	>NODE_1940_length_5851_cov_22.090062
1652	bin.4.fa	>NODE_2018_length_5710_cov_21.421397
1653	bin.4.fa	>NODE_2353_length_5162_cov_17.721559
1654	bin.4.fa	>NODE_2634_length_4819_cov_21.801637
1655	bin.4.fa	>NODE_2809_length_4624_cov_11.069162
1656	bin.4.fa	>NODE_3285_length_4152_cov_18.099829
1657	bin.4.fa	>NODE_3359_length_4099_cov_26.334075
1658	bin.4.fa	>NODE_3990_length_3654_cov_19.823006
1659	bin.4.fa	>NODE_5033_length_3127_cov_18.057292
1660	bin.4.fa	>NODE_5452_length_2977_cov_19.375428
1661	bin.4.fa	>NODE_5507_length_2958_cov_21.529108
1662	bin.4.fa	>NODE_5766_length_2872_cov_23.842386
1663	bin.4.fa	>NODE_5872_length_2840_cov_23.484740
1664	bin.4.fa	>NODE_5901_length_2827_cov_33.972222
1665	bin.4.fa	>NODE_8615_length_2245_cov_23.155251
1666	bin.4.fa	>k141_498984_length_2142_cov_33.2669
1667	bin.4.fa	>NODE_11349_length_1928_cov_10.896423
1668	bin.4.fa	>NODE_12484_length_1832_cov_20.809792
1669	bin.4.fa	>NODE_16377_length_1590_cov_25.691205
1670	bin.5.fa	>NODE_182_length_29471_cov_29.494765
1671	bin.5.fa	>NODE_185_length_28893_cov_33.276857
1672	bin.5.fa	>NODE_193_length_27803_cov_29.551896
1673	bin.5.fa	>NODE_213_length_26096_cov_24.962405
1674	bin.5.fa	>NODE_228_length_25125_cov_33.653929
1675	bin.5.fa	>NODE_229_length_24995_cov_34.308220
1676	bin.5.fa	>NODE_243_length_23776_cov_30.942203
1677	bin.5.fa	>NODE_272_length_22141_cov_43.415376
1678	bin.5.fa	>NODE_286_length_21667_cov_29.958495
1679	bin.5.fa	>NODE_317_length_20431_cov_35.830830
1680	bin.5.fa	>NODE_330_length_19827_cov_31.603024
1681	bin.5.fa	>NODE_354_length_18613_cov_25.686981
1682	bin.5.fa	>NODE_362_length_18396_cov_29.019192
1683	bin.5.fa	>NODE_366_length_18271_cov_27.501208
1684	bin.5.fa	>NODE_376_length_18008_cov_42.622124
1685	bin.5.fa	>NODE_386_length_17564_cov_43.489634
1686	bin.5.fa	>NODE_396_length_17356_cov_35.950928
1687	bin.5.fa	>NODE_441_length_16158_cov_31.493076
1688	bin.5.fa	>NODE_467_length_15518_cov_45.451594
1689	bin.5.fa	>NODE_468_length_15509_cov_26.800440
1690	bin.5.fa	>NODE_487_length_15163_cov_36.172822
1691	bin.5.fa	>NODE_491_length_15077_cov_39.024631
1692	bin.5.fa	>NODE_534_length_14099_cov_37.905084
1693	bin.5.fa	>NODE_540_length_13984_cov_34.253572
1694	bin.5.fa	>NODE_553_length_13713_cov_43.891273
1695	bin.5.fa	>NODE_566_length_13576_cov_32.518009
1696	bin.5.fa	>NODE_568_length_13566_cov_31.921841
1697	bin.5.fa	>NODE_599_length_13084_cov_42.613708
1698	bin.5.fa	>NODE_601_length_13033_cov_34.920789
1699	bin.5.fa	>NODE_612_length_12894_cov_43.481268
1700	bin.5.fa	>NODE_630_length_12699_cov_37.864442
1701	bin.5.fa	>NODE_636_length_12577_cov_37.532503
1702	bin.5.fa	>NODE_641_length_12519_cov_31.260591
1703	bin.5.fa	>NODE_696_length_11813_cov_44.776748
1704	bin.5.fa	>NODE_716_length_11611_cov_40.017999
1705	bin.5.fa	>NODE_732_length_11477_cov_42.335143
1706	bin.5.fa	>NODE_773_length_11023_cov_40.780999
1707	bin.5.fa	>NODE_776_length_10994_cov_37.338788
1708	bin.5.fa	>NODE_777_length_10990_cov_34.391861
1709	bin.5.fa	>NODE_881_length_10112_cov_34.364224
1710	bin.5.fa	>NODE_912_length_9770_cov_25.901595
1711	bin.5.fa	>NODE_1065_length_8805_cov_35.988686
1712	bin.5.fa	>NODE_1127_length_8501_cov_30.390007
1713	bin.5.fa	>NODE_1152_length_8359_cov_32.043353
1714	bin.5.fa	>NODE_1284_length_7772_cov_42.839964
1715	bin.5.fa	>NODE_1367_length_7431_cov_39.046095
1716	bin.5.fa	>NODE_1406_length_7307_cov_35.452289
1717	bin.5.fa	>NODE_1578_length_6778_cov_28.707571
1718	bin.5.fa	>NODE_1601_length_6701_cov_37.412128
1719	bin.5.fa	>NODE_1631_length_6623_cov_39.617235
1720	bin.5.fa	>NODE_1685_length_6459_cov_31.843535
1721	bin.5.fa	>NODE_1721_length_6372_cov_32.425202
1722	bin.5.fa	>NODE_1764_length_6272_cov_32.361107
1723	bin.5.fa	>NODE_1776_length_6250_cov_30.981275
1724	bin.5.fa	>NODE_1784_length_6229_cov_34.978782
1725	bin.5.fa	>NODE_1907_length_5928_cov_37.759748
1726	bin.5.fa	>NODE_1965_length_5793_cov_28.975253
1727	bin.5.fa	>NODE_1999_length_5753_cov_34.775184
1728	bin.5.fa	>NODE_2013_length_5724_cov_26.176574
1729	bin.5.fa	>NODE_2108_length_5554_cov_34.728314
1730	bin.5.fa	>NODE_2115_length_5551_cov_39.909934
1731	bin.5.fa	>NODE_2261_length_5299_cov_36.455759
1732	bin.5.fa	>NODE_2327_length_5197_cov_13.483081
1733	bin.5.fa	>NODE_2335_length_5191_cov_29.662773
1734	bin.5.fa	>NODE_2403_length_5109_cov_25.185793
1735	bin.5.fa	>NODE_2433_length_5058_cov_14.523686
1736	bin.5.fa	>NODE_2580_length_4886_cov_27.407576
1737	bin.5.fa	>NODE_2685_length_4769_cov_38.408570
1738	bin.5.fa	>NODE_2687_length_4768_cov_37.402928
1739	bin.5.fa	>NODE_2721_length_4728_cov_20.601755
1740	bin.5.fa	>NODE_2736_length_4702_cov_18.761997
1741	bin.5.fa	>NODE_2821_length_4616_cov_49.541986
1742	bin.5.fa	>NODE_2896_length_4532_cov_43.189189
1743	bin.5.fa	>NODE_3005_length_4418_cov_34.768737
1744	bin.5.fa	>NODE_3087_length_4331_cov_40.220065
1745	bin.5.fa	>NODE_3217_length_4211_cov_32.034408
1746	bin.5.fa	>NODE_3325_length_4121_cov_32.056321
1747	bin.5.fa	>NODE_3329_length_4118_cov_35.929609
1748	bin.5.fa	>NODE_3338_length_4110_cov_26.194575
1749	bin.5.fa	>NODE_3410_length_4058_cov_25.316513
1750	bin.5.fa	>NODE_3459_length_4028_cov_35.262774
1751	bin.5.fa	>NODE_3468_length_4025_cov_38.844584
1752	bin.5.fa	>NODE_3578_length_3949_cov_31.261428
1753	bin.5.fa	>NODE_3667_length_3870_cov_33.788467
1754	bin.5.fa	>NODE_3817_length_3777_cov_28.371306
1755	bin.5.fa	>NODE_3826_length_3771_cov_38.138590
1756	bin.5.fa	>NODE_3896_length_3721_cov_27.543099
1757	bin.5.fa	>NODE_3955_length_3678_cov_34.055755
1758	bin.5.fa	>NODE_4016_length_3638_cov_28.680994
1759	bin.5.fa	>NODE_4032_length_3628_cov_24.432410
1760	bin.5.fa	>NODE_4045_length_3618_cov_37.979231
1761	bin.5.fa	>NODE_4169_length_3534_cov_10.279966
1762	bin.5.fa	>NODE_4215_length_3510_cov_29.676990
1763	bin.5.fa	>NODE_4237_length_3497_cov_9.423010
1764	bin.5.fa	>NODE_4260_length_3484_cov_23.488481
1765	bin.5.fa	>NODE_4291_length_3468_cov_40.387050
1766	bin.5.fa	>NODE_4438_length_3390_cov_8.789805
1767	bin.5.fa	>NODE_4704_length_3272_cov_29.702207
1768	bin.5.fa	>NODE_4742_length_3250_cov_37.313302
1769	bin.5.fa	>NODE_4896_length_3180_cov_46.179520
1770	bin.5.fa	>NODE_4931_length_3169_cov_12.396275
1771	bin.5.fa	>NODE_5080_length_3107_cov_26.132700
1772	bin.5.fa	>NODE_5082_length_3106_cov_32.317929
1773	bin.5.fa	>NODE_5199_length_3062_cov_21.290655
1774	bin.5.fa	>NODE_5207_length_3060_cov_8.297504
1775	bin.5.fa	>NODE_5221_length_3056_cov_45.951016
1776	bin.5.fa	>NODE_5297_length_3029_cov_35.066577
1777	bin.5.fa	>k141_320145_length_3021_cov_29.4806
1778	bin.5.fa	>NODE_5343_length_3012_cov_29.000000
1779	bin.5.fa	>NODE_5390_length_2993_cov_38.913547
1780	bin.5.fa	>NODE_5825_length_2853_cov_33.563617
1781	bin.5.fa	>NODE_5890_length_2831_cov_7.888329
1782	bin.5.fa	>NODE_5889_length_2831_cov_37.063040
1783	bin.5.fa	>NODE_6136_length_2765_cov_16.933210
1784	bin.5.fa	>NODE_6259_length_2731_cov_26.658445
1785	bin.5.fa	>NODE_6318_length_2717_cov_15.978212
1786	bin.5.fa	>NODE_6602_length_2640_cov_35.555126
1787	bin.5.fa	>NODE_6653_length_2626_cov_30.189032
1788	bin.5.fa	>NODE_6686_length_2618_cov_40.262193
1789	bin.5.fa	>NODE_6799_length_2592_cov_9.243595
1790	bin.5.fa	>NODE_6830_length_2583_cov_35.133307
